IP,TimeStamp,URL,Status
10.131.2.1,2017-11-12 12:59:34,GET /allsubmission.php HTTP/1.1,200
10.128.2.1,2017-11-30 17:20:29,GET /edit.php?name=Tazbinur%20Rahaman HTTP/1.1,403
10.131.0.1,2017-11-10 04:14:01,GET / HTTP/1.1,302
10.130.2.1,2017-11-19 20:59:00,GET /css/bootstrap.min.css HTTP/1.1,304
10.128.2.1,2018-01-29 20:24:37,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-14 17:59:35,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,400
10.128.2.1,2018-01-29 20:23:29,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-30 16:35:18,GET /contest.php HTTP/1.1,200
10.130.2.1,2017-11-30 17:07:03,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-11-30 13:49:46,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-01 10:31:13,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,2017-12-16 17:04:25,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-30 15:50:52,GET /contestsubmission.php?id=3&show=shawon HTTP/1.1,403
10.130.2.1,2017-11-30 15:02:16,GET /standings.php?id=16 HTTP/1.1,401
10.129.2.1,2017-11-25 16:52:00,GET /countdown.php?name=Another%20Multiplication%20Game HTTP/1.1,403
10.128.2.1,2017-11-19 13:30:11,GET /css/normalize.css HTTP/1.1,200
10.128.2.1,2017-11-26 18:25:46,POST /archive.php HTTP/1.1,401
10.129.2.1,2017-12-20 18:45:20,POST /allsubmission.php HTTP/1.1,400
10.129.2.1,2017-11-17 18:03:27,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,2017-11-25 18:17:47,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,200
10.131.2.1,2017-11-30 15:13:34,GET /js/chart.min.js HTTP/1.1,200
10.130.2.1,2017-12-16 04:53:25,GET / HTTP/1.1,302
10.129.2.1,2017-11-19 06:52:42,GET /standings.php?id=3 HTTP/1.1,401
10.129.2.1,2017-12-20 15:44:34,GET /countdown.php HTTP/1.0,400
10.131.0.1,2018-01-29 20:19:08,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-19 22:31:08,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-29 16:44:34,GET /home.php HTTP/1.1,200
10.131.0.1,2017-12-15 08:47:56,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1,2017-12-12 17:47:55,GET /logout.php HTTP/1.1,403
10.128.2.1,2017-11-29 16:21:43,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 17:59:52,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,400
10.130.2.1,2017-12-23 08:16:13,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-23 13:43:20,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-17 15:12:15,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-11 19:39:49,GET /home.php HTTP/1.1,200
10.131.0.1,2017-12-01 16:51:07,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%202 HTTP/1.1,403
10.128.2.1,2017-11-16 15:23:42,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1,2017-11-21 17:16:32,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,401
10.128.2.1,2017-11-16 16:17:31,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.128.2.1,2017-11-25 16:29:28,POST /process.php HTTP/1.1,401
10.130.2.1,2017-12-13 13:27:27,GET /js/jquery.min.js HTTP/1.1,200
10.129.2.1,2018-01-29 20:17:55,GET /description.php?id=64 HTTP/1.1,403
10.128.2.1,2017-11-17 16:05:22,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.128.2.1,2018-01-29 20:21:42,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-23 13:56:00,GET /submit.php?id=68 HTTP/1.1,400
10.131.2.1,2017-12-01 06:28:11,GET /css/style.css HTTP/1.1,200
10.131.2.1,2018-01-29 20:20:55,GET /showcode.php?id=285&nm=ksrsingh HTTP/1.1,401
10.128.2.1,2017-11-29 16:15:10,GET /contestshowcode.php?id=338&nm=shawon&cn=13 HTTP/1.1,401
10.131.0.1,2017-11-30 13:24:09,GET /edit.php?name=Shawon14012 HTTP/1.1,401
10.131.0.1,2017-12-01 18:08:25,GET /contestsubmission.php?id=13&show=abufarhad HTTP/1.1,403
10.130.2.1,2017-12-18 19:03:16,GET /compiler.php HTTP/1.1,200
10.131.2.1,2017-11-22 05:58:18,GET /css/font-awesome.min.css HTTP/1.1,400
10.131.0.1,2018-01-16 06:04:14,GET /archive.php HTTP/1.1,200
10.131.0.1,2018-01-29 20:20:31,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-11 19:46:45,POST /contest.php HTTP/1.1,200
10.131.2.1,2017-11-29 17:33:04,GET /description.php?name=The%20Triangle HTTP/1.1,401
10.131.2.1,2017-11-30 13:02:52,POST /allsubmission.php HTTP/1.1,200
10.128.2.1,2017-11-30 15:08:02,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-30 12:38:06,GET /login.php HTTP/1.0,401
10.131.2.1,2017-12-02 19:29:04,GET /js/chart.min.js HTTP/1.1,401
10.129.2.1,2017-11-13 14:51:34,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-25 15:33:59,GET /contest.php HTTP/1.1,200
10.128.2.1,2017-11-08 17:28:10,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 15:24:15,GET /editcontestproblem.php?id=44 HTTP/1.1,403
10.130.2.1,2018-01-16 06:14:59,GET /archive.php HTTP/1.1,200
10.131.2.1,2017-11-26 19:31:30,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-23 13:51:13,GET /archive.php HTTP/1.1,200
10.129.2.1,2017-11-30 16:34:16,GET /home.php HTTP/1.1,200
10.130.2.1,2017-11-09 09:10:12,GET /allsubmission.php?name=shawon HTTP/1.1,400
10.131.0.1,2017-12-12 19:47:27,GET / HTTP/1.1,302
10.130.2.1,2017-11-09 19:53:42,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1,2018-01-29 20:26:31,GET /login.php HTTP/1.1,200
10.130.2.1,2017-12-18 21:27:45,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1,2017-11-11 19:42:25,GET /setcontest.php HTTP/1.1,200
10.129.2.1,2017-12-02 16:46:21,GET /submit.php?id=76 HTTP/1.1,400
10.130.2.1,2017-11-12 06:00:04,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-26 19:31:30,GET /profile.php?user=Riyal_RUET HTTP/1.1,403
10.128.2.1,2017-11-30 15:00:24,GET /details.php?id=46 HTTP/1.1,200
10.128.2.1,2017-12-18 11:58:18,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,400
10.128.2.1,2017-12-15 17:06:49,GET /home.php HTTP/1.0,400
10.131.0.1,2017-11-30 16:50:46,GET /profile.php?user=shawon HTTP/1.1,400
10.131.2.1,2017-11-30 16:34:30,GET /profile.php?user=samin_1610002 HTTP/1.1,400
10.130.2.1,2017-12-13 08:05:37,GET /profile.php?user=uva HTTP/1.1,403
10.131.0.1,2017-11-14 14:04:25,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-14 16:32:32,GET /css/style.css HTTP/1.1,304
10.131.2.1,2017-11-17 13:27:57,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-30 15:34:45,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1,2017-11-25 21:33:49,GET / HTTP/1.0,400
10.130.2.1,2017-11-30 15:39:21,GET /login.php HTTP/1.0,400
10.130.2.1,2018-01-29 20:27:32,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-09 05:43:36,POST /allsubmission.php HTTP/1.1,401
10.131.0.1,2017-11-25 18:25:17,GET /description.php?name=The%20Triangle HTTP/1.1,401
10.130.2.1,2017-11-15 18:56:23,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-01 07:03:43,GET /css/main.css HTTP/1.1,304
10.130.2.1,2017-12-14 00:00:26,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1,2017-11-14 21:02:15,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,400
10.131.2.1,2017-12-03 10:19:09,GET / HTTP/1.1,302
10.129.2.1,2017-11-29 18:26:01,GET /archive.php HTTP/1.1,200
10.128.2.1,2018-01-29 20:21:47,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 17:01:55,GET /sign.php?value=fail HTTP/1.1,400
10.129.2.1,2017-11-30 16:14:21,GET /contestsubmit.php?id=45 HTTP/1.1,200
10.131.0.1,2017-11-30 15:07:09,GET /description.php?id=73 HTTP/1.1,403
10.131.2.1,2017-11-30 15:15:00,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200
10.131.0.1,2017-11-30 14:54:16,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,403
10.131.2.1,2018-01-16 07:21:30,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,401
10.131.0.1,2017-11-25 16:52:00,GET / HTTP/1.1,200
10.130.2.1,2017-12-02 21:59:32,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,401
10.131.0.1,2017-11-29 16:23:00,GET /profile.php?user=Shawon HTTP/1.1,401
10.131.0.1,2017-12-16 04:53:26,GET /contestsubmit.php?id=43 HTTP/1.1,403
10.129.2.1,2017-11-23 18:26:51,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 16:52:28,GET /description.php?name=Matrix%20For%20My%20Valentine HTTP/1.1,401
10.131.0.1,2017-12-14 11:13:28,GET /css/normalize.css HTTP/1.1,200
10.129.2.1,2017-12-15 08:55:23,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,403
10.130.2.1,2017-11-11 19:41:54,GET /css/bootstrap.min.css.map HTTP/1.1,400
10.130.2.1,2017-11-29 16:23:50,POST /update.php HTTP/1.1,403
10.131.0.1,2018-01-29 20:21:47,GET /login.php HTTP/1.1,200
10.128.2.1,2018-01-29 20:27:53,GET /profile.php?user=wbreturn HTTP/1.1,403
10.131.0.1,2017-11-09 13:20:32,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-16 16:17:31,GET /djs/vendor/bootstrap-datetimepicker.js HTTP/1.1,404
10.130.2.1,2018-01-18 12:48:44,GET /submit.php?id=68 HTTP/1.1,403
10.129.2.1,2017-11-12 12:50:32,GET /css/main.css HTTP/1.1,403
10.131.2.1,2018-01-16 06:01:25,GET /showcode.php?id=280&nm=shawon HTTP/1.1,400
10.131.0.1,2017-12-20 18:45:23,GET /createadmin.php HTTP/1.1,400
10.129.2.1,2017-11-23 19:01:03,GET /contestproblem.php?name=ncpc%202016 HTTP/1.1,401
10.129.2.1,2017-12-15 08:55:07,GET /fonts/glyphicons-halflings-regular.woff HTTP/1.1,401
10.129.2.1,2017-11-26 22:07:31,GET /favicon.ico HTTP/1.1,404
10.128.2.1,2017-11-30 16:38:13,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,400
10.131.0.1,2017-11-17 15:13:03,GET /edit.php?name=m.r.saurov HTTP/1.1,401
10.129.2.1,2017-12-15 08:55:45,GET /details.php?id=45 HTTP/1.1,401
10.128.2.1,2017-11-18 06:37:01,GET /edit.php?name=m.r.saurov HTTP/1.1,400
10.130.2.1,2017-11-30 14:26:07,GET /profile.php?user=moshiur_cse15 HTTP/1.1,403
10.130.2.1,2017-11-17 19:38:58,POST /contest.php HTTP/1.1,401
10.129.2.1,2017-11-25 17:58:30,GET /home.php HTTP/1.0,403
10.130.2.1,2018-01-17 02:33:57,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,401
10.130.2.1,2017-11-30 12:06:28,GET /allsubmission.php HTTP/1.1,401
10.128.2.1,2017-12-14 20:05:46,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,403
10.131.0.1,2017-12-16 16:21:08,POST /process.php HTTP/1.1,302
10.128.2.1,2017-11-30 18:04:06,GET /profile.php?user=utshab_1603022 HTTP/1.1,401
10.131.0.1,2017-11-17 15:13:16,POST /process.php HTTP/1.1,401
10.128.2.1,2017-11-30 18:41:21,GET /submit.php?id=55 HTTP/1.1,403
10.131.2.1,2017-12-01 06:36:17,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-29 15:04:35,GET /profile.php?user=mkarzymat HTTP/1.1,403
10.130.2.1,2017-11-12 19:43:51,POST /process.php HTTP/1.1,302
10.131.0.1,2017-11-09 14:34:59,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,2017-11-30 12:02:41,GET /css/style.css HTTP/1.1,200
10.131.0.1,2018-01-29 20:23:29,GET /fonts/glyphicons-halflings-regular.woff HTTP/1.1,403
10.131.0.1,2017-11-30 20:02:47,GET /css/style.css HTTP/1.1,200
10.131.2.1,2017-11-30 17:54:09,GET /details.php?id=45 HTTP/1.1,200
10.130.2.1,2017-12-17 18:41:40,GET /contestproblem.php?name=ROJ%20Testing%20Contest%201 HTTP/1.1,400
10.131.0.1,2017-11-21 17:16:32,GET /css/normalize.css HTTP/1.1,200
10.128.2.1,2017-11-29 18:18:05,GET /standings.php?id=16 HTTP/1.1,401
10.130.2.1,2018-01-29 20:23:57,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-20 04:50:21,GET /description.php?id=55 HTTP/1.1,200
10.128.2.1,2017-11-17 19:38:31,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1,2017-11-25 16:27:55,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,403
10.130.2.1,2018-01-29 20:18:00,GET /login.php HTTP/1.1,200
10.128.2.1,2018-01-17 02:33:57,GET /robots.txt HTTP/1.1,404
10.129.2.1,2017-11-11 19:25:10,GET /setcontestproblem.php HTTP/1.1,403
10.128.2.1,2017-12-15 19:43:32,GET /archive.php HTTP/1.1,200
10.129.2.1,2017-11-30 16:46:40,POST /contest.php HTTP/1.1,403
10.129.2.1,2017-11-30 15:56:15,GET /css/style.css HTTP/1.1,304
10.131.2.1,2017-11-30 16:24:32,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,2017-11-17 04:34:09,GET /home.php HTTP/1.1,302
10.129.2.1,2017-11-11 19:38:05,POST /allsubmission.php HTTP/1.1,200
10.130.2.1,2017-11-30 16:17:20,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,400
10.128.2.1,2017-11-10 06:49:29,GET /contestsubmission.php?id=13&page=4 HTTP/1.1,400
10.128.2.1,2018-01-18 16:58:48,GET /css/style.css HTTP/1.1,200
10.131.2.1,2017-11-30 17:14:31,GET /profile.php?user=xyz HTTP/1.1,401
10.131.2.1,2017-11-30 13:22:50,GET /login.php HTTP/1.1,200
10.128.2.1,2018-01-16 10:51:43,GET /robots.txt HTTP/1.1,404
10.130.2.1,2017-12-01 10:30:44,GET /process.php HTTP/1.0,400
10.131.2.1,2017-11-30 12:06:06,GET /contestsubmission.php?id=16&show=FFIsty_1603011 HTTP/1.1,401
10.128.2.1,2017-11-29 15:07:45,GET /contestsubmission.php?id=16 HTTP/1.1,401
10.130.2.1,2017-11-30 15:55:45,GET /profile.php?user=dhruba_1603088 HTTP/1.1,403
10.131.0.1,2018-01-29 20:20:55,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,403
10.129.2.1,2017-11-29 18:28:32,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-29 18:17:50,GET /submit.php?id=64 HTTP/1.1,200
10.131.2.1,2017-11-23 13:53:39,GET /edit.php?name=ashadullah HTTP/1.1,400
10.131.2.1,2017-11-21 17:16:33,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1,2017-12-18 21:27:49,GET /css/bootstrap.min.css HTTP/1.1,403
10.128.2.1,2017-11-13 09:11:14,GET /description.php?name=Matrix%20For%20My%20Valentine HTTP/1.1,403
10.129.2.1,2017-12-02 13:28:58,GET /profile.php?user=FFIsty_1603011 HTTP/1.1,401
10.131.2.1,2017-11-12 12:59:29,GET /showcode.php?id=281&nm=shawon HTTP/1.1,200
10.130.2.1,2017-12-01 00:40:11,GET / HTTP/1.1,302
10.131.0.1,2017-11-30 17:06:14,GET /standings.php?id=16 HTTP/1.1,200
10.129.2.1,2017-12-16 06:49:55,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,400
10.128.2.1,2018-01-29 20:27:04,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,400
10.128.2.1,2017-11-14 23:15:05,GET /favicon.ico HTTP/1.1,404
10.130.2.1,2017-11-30 15:51:54,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,401
10.131.0.1,2017-12-03 08:02:33,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 16:36:14,GET /djs/vendor/bootstrap-datetimepicker.js HTTP/1.1,401
10.128.2.1,2017-12-12 08:44:32,GET / HTTP/1.1,302
10.131.0.1,2017-11-30 15:07:17,GET /description.php?id=60 HTTP/1.1,200
10.130.2.1,2017-11-13 17:58:47,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-08 18:44:45,GET /img/ruet.png HTTP/1.1,200
10.131.0.1,2017-11-17 18:48:10,GET / HTTP/1.1,302
10.129.2.1,2017-11-30 17:00:53,GET /showcode.php?id=280&nm=shawon HTTP/1.1,400
10.128.2.1,2017-12-14 10:15:50,GET /details.php?id=37 HTTP/1.1,401
10.130.2.1,2017-11-30 15:00:17,GET /details.php?id=41 HTTP/1.1,200
10.130.2.1,2017-11-26 19:56:10,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.130.2.1,2017-11-17 23:57:49,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-30 13:06:53,GET /allsubmission.php HTTP/1.1,200
10.131.0.1,2017-11-13 00:28:54,GET /login.php HTTP/1.1,200
10.131.0.1,2018-01-29 20:24:41,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-17 18:42:10,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,401
10.128.2.1,2017-11-18 08:46:42,GET /css/main.css HTTP/1.1,200
10.130.2.1,2017-12-01 15:02:46,GET /showcode.php?id=288&nm=Riyal_RUET HTTP/1.1,403
10.130.2.1,2017-11-30 12:25:34,GET /compiler.php HTTP/1.1,200
10.129.2.1,2018-01-29 20:22:42,GET /edit.php?name=mahadi HTTP/1.1,400
10.130.2.1,2017-11-25 17:58:30,GET /css/main.css HTTP/1.1,200
10.131.2.1,2017-11-17 15:13:03,GET /standings.php?id=16 HTTP/1.1,401
10.129.2.1,2017-11-17 09:50:24,GET / HTTP/1.1,302
10.131.2.1,2017-11-17 16:28:08,GET /standings.php?id=13 HTTP/1.1,400
10.130.2.1,2017-11-30 15:30:12,GET /profile.php?user=DevSkill HTTP/1.1,401
10.129.2.1,2017-12-01 07:03:31,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.129.2.1,2017-11-19 21:30:01,GET /contestsubmit.php?id=43 HTTP/1.1,400
10.131.2.1,2017-11-22 23:20:44,GET /profile.php?user=toph HTTP/1.1,401
10.131.2.1,2017-11-30 15:12:19,GET /details.php?id=45 HTTP/1.1,200
10.131.0.1,2017-11-30 15:29:08,POST /process.php HTTP/1.1,302
10.130.2.1,2017-11-30 17:01:16,GET /contestsubmit.php?id=45 HTTP/1.1,200
10.128.2.1,2017-11-30 15:36:20,GET /img/ruet.png HTTP/1.1,206
10.131.2.1,2017-11-30 14:28:42,GET /profile.php?user=mahadi HTTP/1.1,400
10.128.2.1,2017-11-17 13:29:09,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-24 06:06:01,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 20:09:58,GET /profile.php?user=st.zuhori HTTP/1.1,400
10.131.2.1,2017-11-30 06:47:21,GET /details.php?id=42 HTTP/1.1,200
10.129.2.1,2017-11-17 13:38:05,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-16 16:12:16,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304
10.128.2.1,2017-11-30 16:48:22,GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,2017-12-01 00:06:02,GET /submit.php?id=64 HTTP/1.1,401
10.131.0.1,2017-11-30 15:09:32,GET /contestsubmit.php?id=41 HTTP/1.1,401
10.131.2.1,2017-11-30 16:09:42,GET /editcontestproblem.php?id=41 HTTP/1.1,401
10.131.0.1,2017-11-12 12:39:09,GET /allsubmission.php HTTP/1.1,200
10.130.2.1,2017-12-01 06:26:06,GET /description.php?id=58 HTTP/1.1,403
10.131.2.1,2017-11-18 08:10:16,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,403
10.130.2.1,2017-11-29 06:59:06,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.0.1,2018-01-29 20:20:33,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-11 19:40:31,GET /submit.php?id=77 HTTP/1.1,200
10.131.2.1,2017-11-30 12:10:41,GET /archive.php?page=1 HTTP/1.1,403
10.130.2.1,2017-11-09 06:36:00,POST /process.php HTTP/1.1,302
10.128.2.1,2017-11-25 15:55:32,GET /edit.php?name=mahadi HTTP/1.1,403
10.130.2.1,2018-01-29 20:21:52,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 08:47:05,GET /favicon.ico HTTP/1.1,404
10.128.2.1,2018-01-29 20:26:47,GET /login.php HTTP/1.1,200
10.128.2.1,2018-01-18 12:48:59,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2018-01-29 20:17:56,GET /submit.php?id=67 HTTP/1.1,403
10.131.0.1,2017-11-13 18:35:15,GET / HTTP/1.1,302
10.131.0.1,2018-01-29 20:27:26,GET /login.php HTTP/1.1,200
10.131.2.1,2017-12-17 10:23:28,GET /edit.php?name=Shawon14012 HTTP/1.1,400
10.128.2.1,2017-11-10 03:21:30,GET /contestsubmission.php?id=3 HTTP/1.1,401
10.129.2.1,2017-11-23 07:36:17,GET /profile.php?user=Shawon_ICT HTTP/1.1,400
10.128.2.1,2018-01-16 06:15:13,GET /standings.php?id=3 HTTP/1.1,401
10.129.2.1,2017-11-29 19:02:03,GET / HTTP/1.1,302
10.131.0.1,2018-01-29 20:21:47,GET /home.php HTTP/1.1,302
10.129.2.1,2017-11-08 18:44:44,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 16:09:38,GET /allsubmission.php?name=moshiur_cse15 HTTP/1.1,403
10.131.2.1,2017-12-23 07:16:14,POST /contestsubmission.php HTTP/1.1,401
10.128.2.1,2017-11-30 15:07:45,GET /contestsubmission.php?id=13&show=AYSrizon HTTP/1.1,401
10.130.2.1,2017-11-16 15:51:03,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 16:09:13,GET /js/jquery.min.js HTTP/1.1,200
10.131.2.1,2017-11-30 14:27:45,GET /js/jquery.min.js HTTP/1.1,403
10.129.2.1,2017-11-30 16:13:59,POST /pcompile.php HTTP/1.1,200
10.131.0.1,2017-11-25 21:42:19,GET /description.php?name=Google%20feeling%20lucky. HTTP/1.1,403
10.128.2.1,2017-11-23 18:48:39,GET /description.php?id=73 HTTP/1.1,400
10.129.2.1,2017-11-30 16:21:35,GET /submit.php?id=55 HTTP/1.1,403
10.131.0.1,2017-11-16 16:12:16,GET /css/main.css HTTP/1.1,304
10.129.2.1,2017-11-30 15:15:56,GET /profile.php?user=mahadi HTTP/1.1,401
10.128.2.1,2017-11-23 18:58:15,GET /contestsubmission.php?id=13&show=AYSrizon HTTP/1.1,400
10.128.2.1,2017-11-17 13:29:23,GET /js/jquery.min.js HTTP/1.1,200
10.131.2.1,2017-11-30 15:45:20,GET /login.php?value=fail HTTP/1.1,200
10.131.2.1,2017-11-22 05:58:19,GET /contestsubmission.php?id=13&page=2 HTTP/1.1,401
10.128.2.1,2018-01-29 20:26:53,GET /details.php?id=43 HTTP/1.1,400
10.131.0.1,2017-11-30 12:23:10,GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.0.1,2017-11-09 03:36:12,GET /process.php HTTP/1.0,400
10.131.2.1,2017-11-09 11:36:03,GET / HTTP/1.1,302
10.130.2.1,2018-01-29 20:17:51,GET /home.php HTTP/1.1,302
10.129.2.1,2017-11-30 15:02:58,GET /contestproblem.php HTTP/1.0,400
10.131.2.1,2017-11-26 18:25:39,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,2017-11-17 05:17:55,GET /css/style.css HTTP/1.1,304
10.131.2.1,2017-11-30 11:55:41,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,2017-11-30 07:52:36,POST /login.php HTTP/1.1,401
10.131.2.1,2017-11-30 16:15:16,GET /editcontest.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,400
10.131.0.1,2017-11-11 19:46:54,GET /css/main.css HTTP/1.1,304
10.130.2.1,2017-11-23 18:51:42,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,403
10.131.0.1,2018-01-16 06:01:25,GET /showcode.php?id=287&nm=Riyal_RUET HTTP/1.1,401
10.131.0.1,2017-12-01 06:54:31,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2017-11-24 02:36:15,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,2017-11-30 15:33:20,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,2017-11-30 15:34:34,GET /contestsubmit.php?id=41 HTTP/1.1,200
10.131.0.1,2017-11-21 11:56:08,GET /login.php HTTP/1.1,200
10.130.2.1,2018-01-16 06:15:09,GET /description.php?id=55 HTTP/1.1,200
10.129.2.1,2017-12-01 15:32:58,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,401
10.129.2.1,2017-11-30 12:30:23,GET /description.php?name=RUET HTTP/1.1,200
10.130.2.1,2017-11-30 16:30:52,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,2017-11-30 15:14:51,GET /description.php?id=60 HTTP/1.1,401
10.128.2.1,2018-01-29 20:24:48,GET /home.php HTTP/1.1,302
10.130.2.1,2017-11-11 19:23:53,GET /profile.php?user=FFIsty_1603011 HTTP/1.1,403
10.130.2.1,2017-11-18 05:36:20,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.129.2.1,2017-11-20 12:24:39,GET /img/ruet.png HTTP/1.1,304
10.130.2.1,2017-11-25 18:09:00,GET /showcode.php?id=289&nm=Rakib_1603065 HTTP/1.1,403
10.131.2.1,2017-11-14 22:27:50,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1,2017-11-30 14:56:22,GET /details.php?id=44 HTTP/1.1,400
10.129.2.1,2017-11-17 18:34:40,GET /profile.php?user=utshab_1603022 HTTP/1.1,400
10.128.2.1,2017-12-02 16:46:24,GET /description.php?name=Google%20feeling%20lucky. HTTP/1.1,403
10.128.2.1,2018-01-29 20:23:26,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-11-22 23:19:56,GET /contestsubmission.php?id=13 HTTP/1.1,401
